air_quality,temperature,humidity,label
141,33,25,0
116,33.900001525878906,25,0
137,33.400001525878906,25,0
137,33.900001525878906,25,0
126,33.5,25,0
132,33.5,26,0
124,33.79999923706055,26,0
150,33.79999923706055,25,0
120,33.900001525878906,25,0
130,33.099998474121094,25,0
128,33.20000076293945,25,0
139,33.400001525878906,25,0
128,33.5,25,0
117,33.099998474121094,25,0
143,33,25,0
125,33.599998474121094,25,0
141,33.70000076293945,26,0
112,33,25,0
141,33.79999923706055,25,0
132,33,25,0
132,33.400001525878906,25,0
120,33.29999923706055,25,0
125,33.70000076293945,25,0
144,33.5,25,0
121,33.20000076293945,25,0
135,33.599998474121094,25,0
114,33.400001525878906,25,0
142,33.599998474121094,25,0
129,33.70000076293945,25,0
125,33.79999923706055,25,0
123,33,25,0
126,33.599998474121094,25,0
146,33.20000076293945,25,0
118,33.20000076293945,25,0
134,33.5,25,0
118,33.70000076293945,25,0
143,33,25,0
129,33.599998474121094,25,0
128,33.29999923706055,25,0
125,33.79999923706055,25,0
125,33.599998474121094,25,0
148,33.29999923706055,25,0
118,33.900001525878906,25,0
134,33.29999923706055,25,0
112,33.099998474121094,25,0
140,33,25,0
129,33,25,0
124,33.5,25,0
123,33.5,25,0
127,33.900001525878906,25,0
143,33.400001525878906,25,0
117,33.099998474121094,25,0
132,33.400001525878906,25,0
123,33.79999923706055,25,0
143,33,25,0
130,33.70000076293945,25,0
129,33.900001525878906,25,0
128,33,25,0
129,33.20000076293945,25,0
146,33.20000076293945,25,0
120,33.5,25,0
136,33.400001525878906,25,0
120,33,25,0
142,33.099998474121094,25,0
133,33.79999923706055,25,0
134,33.79999923706055,25,0
134,33.900001525878906,25,0
119,33.900001525878906,25,0
146,33.400001525878906,25,0
127,33.5,25,0
151,33.099998474121094,25,0
124,33.29999923706055,25,0
136,33.5,25,0
121,33.79999923706055,25,0
134,33.400001525878906,25,0
143,33.900001525878906,25,0
134,33.29999923706055,25,0
150,33.400001525878906,25,0
122,33.099998474121094,25,0
140,33.599998474121094,24,0
118,33.900001525878906,24,0
144,33.599998474121094,24,0
137,33.79999923706055,24,0
142,33.400001525878906,24,0
138,33.400001525878906,24,0
125,33,24,0
138,33.599998474121094,24,0
125,33.79999923706055,24,0
152,33.5,24,0
132,33,24,0
147,33.5,25,0
127,33.400001525878906,24,0
125,33,24,0
126,33,24,0
133,33.29999923706055,24,0
149,33.70000076293945,25,0
128,33.79999923706055,24,0
147,33.400001525878906,24,0
122,33.900001525878906,24,0
133,33.20000076293945,24,0
131,33.5,25,0
142,33.400001525878906,24,0
145,33.70000076293945,25,0
135,33,25,0
148,33.099998474121094,25,0
119,33.29999923706055,25,0
140,33.70000076293945,25,0
126,33.400001525878906,24,0
148,33.900001525878906,24,0
138,33.20000076293945,24,0
143,33.20000076293945,24,0
140,33.79999923706055,24,0
120,33.599998474121094,24,0
144,33.599998474121094,24,0
132,33.20000076293945,24,0
143,33.5,24,0
114,33.5,24,0
113,33.599998474121094,24,0
57,33.099998474121094,24,0
73,33.900001525878906,24,0
75,33.70000076293945,24,0
71,33.099998474121094,25,0
83,33.900001525878906,24,0
66,33.79999923706055,24,0
84,33.900001525878906,24,0
65,33.099998474121094,24,0
77,33.099998474121094,24,0
61,33.099998474121094,24,0
67,33.70000076293945,24,0
80,33.5,24,0
68,33,24,0
76,33.599998474121094,24,0
57,33.099998474121094,24,0
84,33.599998474121094,24,0
64,33,24,0
69,33.20000076293945,24,0
73,33.5,24,0
74,33.5,24,0
71,33.70000076293945,24,0
63,33,24,0
85,33.599998474121094,24,0
61,33.70000076293945,24,0
72,33.599998474121094,24,0
69,33.900001525878906,24,0
83,33.70000076293945,24,0
72,33.400001525878906,24,0
59,33,24,0
74,33,24,0
70,33.70000076293945,24,0
86,33.400001525878906,24,0
63,33.20000076293945,24,0
69,33.79999923706055,24,0
62,33.20000076293945,24,0
81,33.79999923706055,24,0
79,33.20000076293945,24,0
136,33.79999923706055,24,0
143,33.099998474121094,24,0
158,33.599998474121094,24,0
184,33.20000076293945,25,0
174,33.900001525878906,24,0
187,33.5,24,0
168,33.400001525878906,24,0
151,33,24,0
149,33.29999923706055,24,0
142,33.70000076293945,24,0
159,33.400001525878906,24,0
154,33.099998474121094,24,0
180,33.900001525878906,24,0
161,33.400001525878906,24,0
163,33.599998474121094,24,0
140,33.400001525878906,24,0
159,33.400001525878906,24,0
179,33,24,0
138,33.5,24,0
151,33.29999923706055,24,0
143,33.29999923706055,24,0
161,33,24,0
149,33,24,0
138,33.900001525878906,24,0
150,33.79999923706055,24,0
144,33,24,0
173,33.29999923706055,24,0
137,33,24,0
155,33.20000076293945,24,0
144,33.400001525878906,24,0
162,33.5,24,0
138,33.79999923706055,24,0
130,33,24,0
153,33.70000076293945,24,0
148,33.5,24,0
159,33.29999923706055,24,0
130,33.70000076293945,24,0
165,33.70000076293945,24,0
148,33.79999923706055,24,0
154,33.099998474121094,24,0
157,33.5,24,0
158,33.400001525878906,24,0
162,33.900001525878906,24,0
132,33.099998474121094,24,0
156,33.5,24,0
120,33,24,0
159,33.79999923706055,24,0
157,33,24,0
154,33.79999923706055,24,0
160,33.599998474121094,24,0
155,33.599998474121094,24,0
154,33.400001525878906,24,0
138,33.79999923706055,24,0
177,33.79999923706055,24,0
155,33.400001525878906,24,0
146,33,24,0
165,33.29999923706055,24,0
163,33.79999923706055,24,0
140,33.29999923706055,24,0
100,33.599998474121094,24,0
165,33.400001525878906,24,0
140,33.70000076293945,24,0
156,33.29999923706055,24,0
124,33,24,0
154,33.599998474121094,24,0
143,33.599998474121094,24,0
133,33.20000076293945,24,0
146,33.29999923706055,24,0
148,33.599998474121094,24,0
167,33.29999923706055,24,0
121,33,24,0
153,33.20000076293945,24,0
142,33.099998474121094,24,0
161,33,24,0
138,33.79999923706055,24,0
153,33.29999923706055,24,0
151,33.900001525878906,24,0
144,33.900001525878906,24,0
150,33,24,0
146,33,24,0
163,33,24,0
134,33.099998474121094,24,0
142,33.400001525878906,24,0
147,33.5,24,0
158,33.400001525878906,24,0
134,33.20000076293945,24,0
119,33.400001525878906,24,0
129,33.20000076293945,24,0
109,33.400001525878906,24,0
121,33.099998474121094,24,0
119,33.29999923706055,24,0
142,33,24,0
129,33.900001525878906,24,0
120,33.599998474121094,24,0
145,33.79999923706055,24,0
131,33.20000076293945,24,0
141,33.79999923706055,24,0
119,33.099998474121094,24,0
150,33.099998474121094,24,0
135,33.900001525878906,24,0
129,33.79999923706055,24,0
137,33,24,0
146,33.099998474121094,24,0
144,33.900001525878906,24,0
114,33.79999923706055,24,0
146,33.900001525878906,24,0
127,33.900001525878906,24,0
138,33.5,24,0
114,33.099998474121094,24,0
139,33.5,24,0
139,33.79999923706055,24,0
127,33.5,24,0
128,33.599998474121094,24,0
128,33.400001525878906,24,0
140,33.29999923706055,25,0
116,33.29999923706055,24,0
124,33.29999923706055,24,0
87,33.29999923706055,24,0
104,33.900001525878906,24,0
95,33.599998474121094,24,0
79,33.70000076293945,24,0
105,33.79999923706055,24,0
95,33.400001525878906,24,0
113,33.900001525878906,24,0
86,33.400001525878906,24,0
104,33.29999923706055,24,0
107,33.79999923706055,24,0
108,33.20000076293945,24,0
98,33.29999923706055,24,0
89,33.70000076293945,24,0
123,33.599998474121094,24,0
104,33.70000076293945,24,0
100,33.70000076293945,24,0
100,33.79999923706055,24,0
157,33.5,24,0
158,33.5,24,0
134,33.400001525878906,24,0
119,33.20000076293945,24,0
141,33.400001525878906,24,0
148,33,24,0
120,33.099998474121094,24,0
70,33.70000076293945,24,0
73,33,24,0
86,33,24,0
70,33.70000076293945,24,0
60,33.79999923706055,24,0
79,33.70000076293945,24,0
147,33.70000076293945,24,0
91,33.099998474121094,24,0
69,33,45,0
79,33.5,55,0
76,33.20000076293945,59,0
83,33.70000076293945,54,0
69,33.5,44,0
58,33.70000076293945,38,0
84,33.900001525878906,34,0
73,33.599998474121094,32,0
81,33.400001525878906,31,0
56,33.900001525878906,30,0
78,33,30,0
76,33,30,0
79,33.900001525878906,29,0
66,33.900001525878906,29,0
61,33,28,0
88,33.70000076293945,28,0
69,33.70000076293945,28,0
78,33.099998474121094,27,0
56,33.099998474121094,27,0
84,33.29999923706055,27,0
72,33.20000076293945,27,0
75,33.400001525878906,27,0
65,33.599998474121094,27,0
69,33,27,0
87,33.29999923706055,27,0
65,33.29999923706055,27,0
75,33.599998474121094,27,0
62,33.099998474121094,26,0
86,33.599998474121094,26,0
70,33,26,0
69,33.20000076293945,26,0
72,33.20000076293945,26,0
72,33.70000076293945,26,0
83,33.599998474121094,26,0
57,33.70000076293945,26,0
81,33.79999923706055,26,0
73,33.70000076293945,26,0
84,33.29999923706055,26,0
61,33.70000076293945,25,0
68,33.79999923706055,25,0
82,33.900001525878906,25,0
72,33.5,25,0
77,33.099998474121094,25,0
51,33.099998474121094,25,0
86,33.20000076293945,26,0
78,33.20000076293945,26,0
78,33.70000076293945,26,0
53,33,25,0
73,33.5,26,0
87,33.70000076293945,26,0
71,33.400001525878906,25,0
70,33,25,0
40,33.099998474121094,26,0
91,33.900001525878906,26,0
77,33,26,0
73,33.900001525878906,25,0
54,33.29999923706055,25,0
76,33.900001525878906,26,0
88,33.900001525878906,26,0
71,33.29999923706055,25,0
70,33.70000076293945,25,0
48,33.70000076293945,25,0
92,33.20000076293945,25,0
80,33,25,0
78,33.900001525878906,25,0
72,33.900001525878906,25,0
112,33.20000076293945,25,0
140,33,25,0
118,33.099998474121094,25,0
121,33.70000076293945,25,0
104,33.20000076293945,25,0
139,33.599998474121094,25,0
102,33.400001525878906,25,0
102,33.599998474121094,25,0
92,33.599998474121094,25,0
109,33.70000076293945,25,0
129,33.70000076293945,25,0
102,33.79999923706055,25,0
116,33.29999923706055,25,0
99,33.900001525878906,25,0
119,33.599998474121094,25,0
84,33.099998474121094,25,0
97,33.099998474121094,25,0
73,33.099998474121094,25,0
58,33.900001525878906,25,0
68,33.400001525878906,24,0
73,33.900001525878906,24,0
89,33.79999923706055,24,0
71,33.5,25,0
72,33.900001525878906,24,0
61,33.70000076293945,25,0
78,33,24,0
84,33.20000076293945,25,0
73,33.5,25,0
81,33.599998474121094,25,0
55,33,25,0
96,33.400001525878906,25,0
75,33,25,0
88,33.79999923706055,24,0
70,33.599998474121094,24,0
74,33,25,0
79,33.20000076293945,25,0
69,33.5,25,0
89,33.70000076293945,25,0
65,33.599998474121094,25,0
73,33,25,0
64,33.099998474121094,25,0
83,33.20000076293945,25,0
80,33,25,0
75,33.900001525878906,24,0
77,33.70000076293945,25,0
57,33,25,0
84,33.29999923706055,25,0
72,33.900001525878906,25,0
90,33,24,0
67,33.599998474121094,24,0
66,33.599998474121094,24,0
72,33.20000076293945,24,0
77,33.5,24,0
89,33.29999923706055,24,0
67,33.70000076293945,24,0
73,33.79999923706055,24,0
57,33.70000076293945,24,0
83,33.79999923706055,24,0
78,33.5,24,0
81,33.900001525878906,24,0
75,33.70000076293945,24,0
56,33.900001525878906,24,0
76,33,24,0
74,33.79999923706055,24,0
90,33.20000076293945,24,0
75,33,24,0
74,33,24,0
62,33.099998474121094,24,0
66,33.599998474121094,24,0
88,33.900001525878906,24,0
74,33.099998474121094,24,0
86,33.5,24,0
62,33.5,24,0
69,33.900001525878906,24,0
71,33.099998474121094,24,0
82,33.900001525878906,24,0
84,33.099998474121094,24,0
69,33.29999923706055,24,0
72,33.599998474121094,24,0
60,33.70000076293945,24,0
88,33.79999923706055,24,0
77,33.900001525878906,24,0
81,33.099998474121094,24,0
66,33.5,24,0
67,33.29999923706055,24,0
84,33.400001525878906,24,0
74,33.599998474121094,24,0
83,33.900001525878906,24,0
59,33.79999923706055,24,0
75,33.70000076293945,24,0
76,33.900001525878906,24,0
83,33,24,0
75,33.099998474121094,24,0
63,33.29999923706055,24,0
73,34.29999923706055,24,0
72,33.20000076293945,24,0
89,34.099998474121094,23,0
72,33,24,0
73,33.20000076293945,24,0
60,33.900001525878906,24,0
78,33.900001525878906,23,0
84,33.599998474121094,23,0
76,33.099998474121094,23,0
82,33.099998474121094,23,0
60,33,23,0
70,33.29999923706055,24,0
69,33.5,24,0
88,33.400001525878906,24,0
77,33.099998474121094,24,0
77,33.099998474121094,24,0
72,33.400001525878906,24,0
54,33.900001525878906,24,0
75,33.5,24,0
88,33.70000076293945,24,0
100,33.400001525878906,24,0
66,33.5,24,0
52,33.599998474121094,24,0
70,34.79999923706055,24,0
95,34,24,0
90,33.599998474121094,25,0
56,33.599998474121094,24,0
51,33.79999923706055,24,0
79,33.20000076293945,24,0
100,33.70000076293945,24,0
75,34.900001525878906,24,0
58,34.099998474121094,24,0
52,34.599998474121094,24,0
88,34.29999923706055,24,0
99,34,24,0
70,34.400001525878906,24,0
57,34.900001525878906,24,0
62,34.70000076293945,24,0
88,34.599998474121094,24,0
76,34.599998474121094,24,0
74,34.900001525878906,24,0
70,34,24,0
58,34.099998474121094,24,0
88,34.5,23,0
74,34.79999923706055,24,0
84,34.099998474121094,24,0
56,34.70000076293945,24,0
51,34.900001525878906,24,0
61,34.5,24,0
91,34.29999923706055,24,0
85,34.900001525878906,24,0
68,34.29999923706055,24,0
75,34.20000076293945,24,0
56,34.400001525878906,24,0
79,34.400001525878906,24,0
75,34,24,0
83,34.099998474121094,23,0
74,34,23,0
65,34.5,24,0
65,34.70000076293945,24,0
66,34.5,24,0
94,34.29999923706055,24,0
88,34.900001525878906,24,0
79,34.70000076293945,24,0
54,34.599998474121094,24,0
50,34,24,0
74,34.70000076293945,24,0
87,34.20000076293945,24,0
98,34.29999923706055,24,0
60,34.29999923706055,24,0
67,34.79999923706055,24,0
56,34.599998474121094,24,0
88,34.400001525878906,24,0
91,34.79999923706055,24,0
77,34.70000076293945,24,0
76,34.5,24,0
57,34.70000076293945,24,0
73,34.400001525878906,24,0
68,34.099998474121094,24,0
86,34.70000076293945,24,0
74,34.5,24,0
78,34.400001525878906,24,0
67,34.29999923706055,24,0
59,34.5,23,0
74,34.099998474121094,24,0
68,34.70000076293945,24,0
86,34.599998474121094,24,0
65,34.599998474121094,24,0
74,34.099998474121094,24,0
56,34.5,24,0
67,34.20000076293945,24,0
72,34.29999923706055,24,0
70,34.900001525878906,24,0
76,34.900001525878906,24,0
59,34.400001525878906,24,0
69,34,24,0
55,34.099998474121094,24,0
75,34.79999923706055,24,0
69,34.5,24,0
74,34,24,0
69,34.79999923706055,24,0
57,34.29999923706055,24,0
70,34,24,0
66,34.79999923706055,23,0
78,34.900001525878906,23,0
62,34.29999923706055,23,0
68,34.099998474121094,23,0
58,34.20000076293945,23,0
72,34.5,24,0
76,34.79999923706055,24,0
64,34.29999923706055,24,0
72,34.79999923706055,24,0
55,34.70000076293945,24,0
72,34.79999923706055,24,0
68,34.29999923706055,24,0
75,34.29999923706055,24,0
68,34.79999923706055,24,0
61,34.79999923706055,24,0
66,34.70000076293945,24,0
58,34.099998474121094,24,0
79,34.5,24,0
67,34.900001525878906,23,0
76,34.900001525878906,23,0
61,34.599998474121094,23,0
65,34.599998474121094,23,0
62,34,23,0
69,34.79999923706055,23,0
78,34.79999923706055,24,0
65,34.900001525878906,24,0
72,34.79999923706055,23,0
57,34.29999923706055,23,0
67,34.79999923706055,23,0
67,34.20000076293945,24,0
75,34.900001525878906,23,0
73,34.70000076293945,24,0
62,34.70000076293945,24,0
70,34.20000076293945,24,0
54,34.099998474121094,24,0
77,34.900001525878906,24,0
67,34.79999923706055,24,0
75,34.70000076293945,24,0
64,34.29999923706055,23,0
61,34.70000076293945,23,0
69,34.20000076293945,23,0
68,34,23,0
79,34.5,24,0
61,34.79999923706055,24,0
68,34.5,24,0
56,34.5,24,0
76,34.599998474121094,23,0
70,34.099998474121094,23,0
68,34.900001525878906,23,0
67,34.29999923706055,23,0
55,34.79999923706055,23,0
77,34.900001525878906,23,0
66,34.400001525878906,23,0
77,34.099998474121094,23,0
60,34.70000076293945,23,0
65,34.400001525878906,23,0
61,34.29999923706055,23,0
72,34.20000076293945,23,0
76,34.70000076293945,23,0
63,34.5,23,0
71,34.400001525878906,23,0
55,34.099998474121094,23,0
77,34.599998474121094,23,0
67,34.900001525878906,23,0
73,34.900001525878906,23,0
60,34.70000076293945,23,0
59,34.400001525878906,23,0
76,34.20000076293945,23,0
67,34,23,0
74,34.79999923706055,23,0
55,34.79999923706055,23,0
68,34.599998474121094,23,0
69,34,23,0
76,34.20000076293945,23,0
64,34,23,0
59,34.099998474121094,23,0
72,34.70000076293945,23,0
68,34.099998474121094,23,0
76,34.900001525878906,23,0
56,34,23,0
67,34.20000076293945,23,0
69,34.20000076293945,23,0
76,34.099998474121094,23,0
64,34.70000076293945,23,0
58,34.599998474121094,23,0
72,34.099998474121094,23,0
68,34.900001525878906,23,0
76,34.70000076293945,24,0
57,34.70000076293945,24,0
66,34,23,0
67,34.099998474121094,23,0
75,34.79999923706055,23,0
67,34.900001525878906,23,0
59,34.900001525878906,23,0
71,34.400001525878906,23,0
67,34.29999923706055,23,0
74,34.5,23,0
55,34.70000076293945,23,0
73,34.099998474121094,23,0
68,34.70000076293945,23,0
71,34.79999923706055,23,0
61,34,23,0
67,34.400001525878906,23,0
77,34.400001525878906,23,0
59,34.29999923706055,23,0
67,34.400001525878906,23,0
68,34.400001525878906,23,0
73,34.400001525878906,23,0
56,34.400001525878906,23,0
76,34.400001525878906,23,0
69,34.400001525878906,23,0
60,34.29999923706055,23,0
75,34.099998474121094,23,0
66,34.70000076293945,23,0
70,34.5,23,0
61,34.599998474121094,23,0
78,34,23,0
61,34.099998474121094,23,0
65,34.70000076293945,23,0
71,34.20000076293945,23,0
67,34.20000076293945,23,0
65,34,23,0
66,34.29999923706055,23,0
78,34.400001525878906,23,0
57,34.20000076293945,23,0
70,34.099998474121094,23,0
67,34.70000076293945,23,0
70,34.70000076293945,23,0
58,34.70000076293945,23,0
70,34.5,23,0
74,34.79999923706055,23,0
56,34.900001525878906,23,0
77,34.20000076293945,23,0
66,34.20000076293945,23,0
68,34.29999923706055,23,0
62,34.400001525878906,23,0
76,34.5,23,0
61,34.900001525878906,23,0
64,34.79999923706055,23,0
77,34.099998474121094,23,0
59,34.900001525878906,23,0
69,34.79999923706055,23,0
67,34,23,0
71,34.20000076293945,23,0
56,34.20000076293945,23,0
76,34.099998474121094,23,0
65,34.599998474121094,23,0
59,34,23,0
77,34.400001525878906,23,0
58,34.20000076293945,23,0
70,34.099998474121094,23,0
67,34,23,0
68,34,23,0
63,34.79999923706055,23,0
75,34,23,0
61,34.900001525878906,23,0
69,34.70000076293945,23,0
75,34.400001525878906,23,0
54,34.400001525878906,23,0
79,34.599998474121094,22,0
60,34.70000076293945,22,0
70,34.29999923706055,23,0
67,34.400001525878906,22,0
66,34.599998474121094,23,0
70,34.099998474121094,23,0
67,34,23,0
65,34.5,22,0
66,34.5,22,0
71,34.5,22,0
60,34.599998474121094,22,0
77,34.70000076293945,23,0
57,34.5,23,0
75,34.79999923706055,23,0
66,34.79999923706055,23,0
59,34.20000076293945,23,0
75,34.400001525878906,23,0
58,34.5,23,0
76,34.5,23,0
65,34.900001525878906,23,0
68,34,23,0
68,34,23,0
71,34.099998474121094,23,0
60,34.900001525878906,23,0
70,34.400001525878906,23,0
67,34.400001525878906,23,0
66,34.20000076293945,23,0
75,34.20000076293945,23,0
55,34.20000076293945,23,0
78,34.099998474121094,23,0
58,34.900001525878906,23,0
72,34.79999923706055,23,0
71,34.900001525878906,23,0
59,34.5,23,0
77,34.70000076293945,23,0
62,34.79999923706055,23,0
66,34.20000076293945,23,0
67,34.20000076293945,23,0
68,34.400001525878906,23,0
66,34.5,23,0
73,34.900001525878906,23,0
57,34.400001525878906,23,0
199,34.5,23,0
182,34,23,0
164,34.900001525878906,23,0
183,34.900001525878906,23,0
129,34.79999923706055,23,0
206,34.20000076293945,23,1
165,34.099998474121094,23,0
184,34.900001525878906,23,0
105,34.79999923706055,23,0
103,34.900001525878906,22,0
145,34.099998474121094,22,0
112,34.5,22,0
153,34.5,23,0
121,34.79999923706055,23,0
149,34,22,0
136,34.79999923706055,22,0
133,34.5,23,0
148,34.900001525878906,22,0
119,34.900001525878906,23,0
156,34.70000076293945,23,0
122,34.099998474121094,23,0
156,34.79999923706055,23,0
133,34.5,23,0
143,34.400001525878906,23,0
144,34.400001525878906,23,0
131,34.29999923706055,23,0
150,34.20000076293945,23,0
133,34.29999923706055,22,0
150,34.20000076293945,22,0
135,34.099998474121094,23,0
136,34.70000076293945,23,0
136,34,23,0
140,34.20000076293945,23,0
138,34.29999923706055,23,0
143,34.29999923706055,22,0
133,34.29999923706055,22,0
139,34.29999923706055,22,0
129,34.29999923706055,22,0
136,34.099998474121094,22,0
139,34.900001525878906,22,0
136,34.099998474121094,22,0
142,34.79999923706055,23,0
135,34.900001525878906,23,0
145,34.20000076293945,23,0
129,34,23,0
145,34.20000076293945,23,0
136,34.29999923706055,23,0
137,34.29999923706055,23,0
144,34.20000076293945,23,0
132,34,23,0
147,34.900001525878906,23,0
141,34.599998474121094,23,0
145,34,23,0
131,34.79999923706055,23,0
143,34.70000076293945,23,0
147,34.599998474121094,23,0
152,34.900001525878906,23,0
148,34.599998474121094,23,0
146,34.20000076293945,22,0
147,34.20000076293945,22,0
142,34.900001525878906,23,0
139,34,23,0
152,34.70000076293945,23,0
142,34.900001525878906,23,0
151,34,23,0
133,34.79999923706055,23,0
147,34.79999923706055,22,0
134,34.29999923706055,23,0
143,34.099998474121094,23,0
149,34.79999923706055,22,0
139,34.400001525878906,22,0
145,34.20000076293945,23,0
135,34.099998474121094,23,0
166,34.599998474121094,23,0
132,34,23,0
169,34.29999923706055,22,0
130,34.29999923706055,22,0
175,34.20000076293945,22,0
58,34.099998474121094,22,0
83,34.400001525878906,22,0
47,34.5,23,0
83,34.400001525878906,23,0
45,34.099998474121094,23,0
79,34.79999923706055,22,0
50,34.29999923706055,22,0
74,34.400001525878906,22,0
58,34.900001525878906,22,0
71,34,22,0
70,34,22,0
62,34.900001525878906,22,0
82,34.099998474121094,22,0
54,34.20000076293945,23,0
82,34.900001525878906,23,0
51,34.79999923706055,22,0
80,34.400001525878906,22,0
51,34.70000076293945,23,0
70,34.900001525878906,22,0
75,34.900001525878906,23,0
55,34.900001525878906,23,0
87,34.79999923706055,22,0
47,34.400001525878906,22,0
80,34,23,0
56,34,22,0
66,34.099998474121094,22,0
85,34.599998474121094,22,0
45,34.599998474121094,22,0
87,34.70000076293945,22,0
42,34.20000076293945,22,0
74,34.20000076293945,22,0
76,34.20000076293945,22,0
54,34.29999923706055,22,0
90,34.29999923706055,22,0
41,34.400001525878906,23,0
89,34.29999923706055,23,0
38,34.29999923706055,23,0
81,34.400001525878906,22,0
58,34.900001525878906,22,0
67,34.29999923706055,22,0
79,34.400001525878906,22,0
57,34.5,22,0
86,34.599998474121094,22,0
50,34.900001525878906,22,0
85,34,23,0
48,34.5,22,0
82,34.5,22,0
50,34.70000076293945,22,0
74,34.599998474121094,22,0
66,34.70000076293945,22,0
62,34.400001525878906,22,0
82,34.5,22,0
52,34.599998474121094,22,0
85,34.79999923706055,22,0
47,34.70000076293945,22,0
81,34.5,22,0
56,34.599998474121094,22,0
67,34.79999923706055,22,0
75,34.400001525878906,22,0
57,34.099998474121094,22,0
78,34.29999923706055,22,0
55,34.599998474121094,22,0
77,34.70000076293945,22,0
60,34.400001525878906,22,0
71,34,22,0
74,34,22,0
57,34.099998474121094,22,0
82,34.70000076293945,22,0
47,34.5,22,0
80,34.79999923706055,22,0
60,34.599998474121094,22,0
68,34,22,0
73,34,22,0
58,34.20000076293945,22,0
74,34.79999923706055,22,0
58,34.70000076293945,22,0
69,34.099998474121094,22,0
72,34.29999923706055,22,0
65,34.70000076293945,22,0
70,34.5,22,0
70,34.79999923706055,22,0
58,34.5,22,0
82,34.900001525878906,22,0
59,34.20000076293945,22,0
65,34.400001525878906,22,0
78,34.599998474121094,22,0
55,34.79999923706055,22,0
131,34.70000076293945,22,0
61,34.5,22,0
68,34.70000076293945,22,0
79,34.400001525878906,22,0
60,34,22,0
71,34.900001525878906,22,0
79,34.900001525878906,22,0
60,34.099998474121094,22,0
73,34.70000076293945,22,0
80,34.5,22,0
51,34.599998474121094,22,0
91,34.79999923706055,22,0
49,34.70000076293945,22,0
74,34.29999923706055,22,0
84,34.5,22,0
51,34.70000076293945,22,0
86,34.400001525878906,22,0
62,34.5,22,0
70,34.70000076293945,22,0
77,34.400001525878906,22,0
56,34.5,22,0
72,34.599998474121094,22,0
83,34.599998474121094,22,0
54,34.79999923706055,22,0
79,34.599998474121094,22,0
71,34.900001525878906,22,0
58,34.099998474121094,22,0
91,34.599998474121094,22,0
44,34.79999923706055,22,0
86,34.70000076293945,22,0
69,34.29999923706055,22,0
64,34.599998474121094,22,0
85,34.79999923706055,22,0
46,34.599998474121094,22,0
83,34.79999923706055,22,0
67,34.70000076293945,22,0
68,34.599998474121094,22,0
78,34.79999923706055,22,0
57,34.70000076293945,22,0
80,34.5,22,0
60,34.900001525878906,22,0
77,34.20000076293945,22,0
70,34.70000076293945,22,0
67,34.29999923706055,22,0
78,34.5,22,0
69,34.79999923706055,22,0
80,34.599998474121094,22,0
55,34.900001525878906,22,0
82,34.70000076293945,22,0
52,34.5,22,0
84,34.400001525878906,22,0
53,34.29999923706055,22,0
85,34.20000076293945,22,0
58,34.20000076293945,22,0
81,34.599998474121094,22,0
61,34.599998474121094,22,0
75,34.79999923706055,22,0
68,34.5,22,0
70,34.79999923706055,22,0
78,34.5,22,0
59,34.79999923706055,22,0
86,34.70000076293945,22,0
55,34,22,0
87,34.70000076293945,22,0
55,34.599998474121094,22,0
85,34.79999923706055,22,0
60,34.79999923706055,22,0
76,34.599998474121094,22,0
72,34.79999923706055,22,0
62,34.70000076293945,22,0
81,34.400001525878906,22,0
54,34.5,22,0
82,34.900001525878906,22,0
50,34.29999923706055,22,0
83,34.70000076293945,22,0
48,34.5,22,0
83,34.599998474121094,22,0
53,34.900001525878906,22,0
76,34.29999923706055,22,0
56,34.5,22,0
76,34.599998474121094,22,0
56,34.900001525878906,22,0
77,34.20000076293945,22,0
55,34.29999923706055,22,0
81,34.70000076293945,22,0
53,34.400001525878906,22,0
86,34.900001525878906,22,0
48,34.400001525878906,22,0
92,34.099998474121094,22,0
52,34.70000076293945,22,0
89,34.599998474121094,22,0
57,34.400001525878906,22,0
79,34.20000076293945,22,0
69,34.400001525878906,22,0
57,34.900001525878906,22,0
87,34.599998474121094,22,0
38,34.5,22,0
94,34.400001525878906,22,0
44,34.29999923706055,22,0
92,34.20000076293945,22,0
56,34,22,0
74,34.20000076293945,22,0
76,34.900001525878906,22,0
45,34.900001525878906,22,0
92,34.5,22,0
42,34.5,22,0
94,34.900001525878906,22,0
56,34.5,22,0
78,34,22,0
76,34.900001525878906,22,0
47,34.900001525878906,22,0
88,34,22,0
46,34.20000076293945,22,0
93,34,22,0
58,34,21,0
75,34.599998474121094,21,0
75,34.29999923706055,21,0
50,34.900001525878906,22,0
85,34.400001525878906,22,0
55,34.599998474121094,22,0
84,34.79999923706055,22,0
70,34.70000076293945,22,0
57,34.5,22,0
81,34.70000076293945,22,0
56,34.599998474121094,22,0
77,34.79999923706055,22,0
81,34.5,22,0
42,34.70000076293945,22,0
93,34.5,22,0
50,34.599998474121094,22,0
75,34,22,0
86,34,22,0
34,34.20000076293945,22,0
98,34.400001525878906,22,0
48,34,22,0
77,34.20000076293945,22,0
80,34.400001525878906,22,0
45,34.70000076293945,22,0
91,34.400001525878906,22,0
62,34.400001525878906,22,0
60,34,22,0
82,34,22,0
61,34.20000076293945,22,0
66,34.900001525878906,22,0
91,34.400001525878906,22,0
44,34.099998474121094,22,0
83,34.400001525878906,22,0
105,34.70000076293945,22,0
54,34.70000076293945,22,0
